X_centroid,Y_centroid,phenotype,cell_region,Cell Area,Nucleus Area,CD20,CD21,CD23,CD35,BCL6,Ki67,CD3e,CD4,CD8a,FOXP3,PD1,CXCR5,CD68,CD163,CD11c,HLADR,CD138,CD56,MPO,CD31,CD34,PDPN,LYVE1,SMA,Vimentin
1596.13,978.5,Tfh cell,core,101.07,43.47,0.585,0.769,0.065,1.367,1.318,0.568,0.692,0.848,0.777,1.39,2.568,0.081,0.338,0.492,0.548,0.942,0.555,0.251,0.951,0.204,0.862,0.472,1.352,1.387,0.562
1561.75,915.54,GC B cell,core,63.19,20.61,0.798,1.385,1.411,0.567,4.332,0.257,0.513,1.142,1.122,0.711,0.642,0.567,1.375,0.492,1.09,0.986,0.249,1.104,0.032,0.557,0.899,0.885,1.003,1.208,0.035
1565.66,991.72,Mantle B cell,core,69.93,27.59,3.017,0.585,0.828,0.253,1.438,0.735,1.145,0.951,0.339,1.429,0.64,0.663,1.336,1.445,0.177,0.109,1.387,0.475,0.078,0.15,0.762,1.072,1.032,1.444,1.103
1622.35,982.02,Mantle B cell,core,39.86,25.95,3.619,0.907,1.003,0.247,0.541,0.555,0.355,0.724,1.283,0.312,1.254,0.051,0.091,1.347,0.256,0.165,0.767,0.806,0.148,0.022,1.435,0.428,0.67,0.519,0.27
1578.19,982.23,CD4 T cell,core,84.26,18.12,0.949,0.295,1.178,1.244,0.004,0.058,0.171,3.415,0.203,0.812,1.066,0.733,0.889,0.311,0.274,0.447,0.572,0.96,0.173,0.659,0.813,0.428,1.338,1.216,0.286
1563.43,978.76,B cell,core,31.13,22.72,4.296,1.261,1.247,0.597,0.423,0.961,1.123,0.668,0.14,0.519,1.103,1.448,1.137,0.478,1.042,1.251,0.527,0.458,1.009,0.436,1.369,1.033,0.322,0.316,0.376
1519.63,958.5,GC B cell,core,54.31,22.55,0.789,1.312,0.109,0.03,4.723,0.791,1.464,1.01,1.087,0.606,0.894,0.843,1.102,0.942,0.303,0.325,1.009,0.226,0.865,1.242,0.13,1.329,0.305,0.239,0.065
1546.16,986.84,B cell,core,109.97,15.78,2.458,1.463,0.682,0.32,0.778,0.284,0.544,0.668,0.061,1.166,0.788,1.17,0.614,1.468,0.682,0.702,0.089,0.797,0.621,0.656,0.376,0.261,0.531,0.355,0.625
1525.5,959.51,B cell,core,98.09,27.66,3.596,1.365,0.751,0.074,0.253,1.359,0.328,0.731,1.353,0.251,0.111,0.985,0.754,1.144,0.024,0.548,1.208,0.939,1.446,1.426,1.357,0.95,0.13,0.319,1.261
1534.15,999.26,Mantle B cell,core,65.19,23.88,3.553,1.046,0.134,1.139,0.925,1.007,1.436,1.089,0.029,0.938,0.562,1.246,0.902,1.083,1.137,0.326,0.684,1.427,1.029,1.022,0.015,0.314,0.611,1.447,0.06
